,Property Link,Date,Review Rating,Review Tagline,Comments
323,https://www.homeaway.com/vacation-rental/p1115990vb#reviews,"Sep 17, 2018",5/5,Exactly what we were hoping for,"This spot was perfect for us. It included a washer and dryer, pool, parking, work out room and was a great location.

"
324,https://www.homeaway.com/vacation-rental/p1115990vb#reviews,"Apr 13, 2018",5/5,"Great condo. clean, safe, and close to downtown.","This property is as as advertised. The property was clean and area felt safe. The community pool and loung area was also clean and fun.

"
325,https://www.homeaway.com/vacation-rental/p1115990vb#reviews,"Oct 31, 2017",2/5,It was adequate.,"Overall it had everything we needed but there were several downfalls.

"
326,https://www.homeaway.com/vacation-rental/p1115990vb#reviews,"Jul 17, 2017",5/5,"CLEAN, ORDERLY, UPSCALE, BEAUTIFUL, COMFY BED","The apartment was beautiful (I LOVED the counter tops), spacious, clean and comfy; perfect for the 3 of us (myself, husband, and 7yo daughter). The towels were so fluffy and soft and the pillows were super plump! We spent a lot of time exploring hill country so we didn't spend an awful lot of time in the apartment except in the evenings, but it's fully stocked with everything you would need. If you are traveling with small children, they even though enough to include a plastic set of dishes for a small child as well as a high chair and potty chair. I was super impressed that they even included “play” towels sin addition to the bath towels. The washer and dryer being in the apartment was super convenient! The decor was great. The apartment complex is quiet, gated and secure and was beautiful! The 3 pools were amazing and the courtyard is very relaxing with the sounds of the water and all of the sitting areas and even included grills to cookout on! The amenities of the complex are endless! The door code for the apartment made getting in and out super easy! Candice was super awesome and very responsive, she even mailed an item I left in the apartment back to me! So much better than staying in a hotel and way cheaper. Best vacation accommodations to date!

"
327,https://www.homeaway.com/vacation-rental/p1124467vb#reviews,"May 28, 2018",5/5,Incredibly perfect house!,"A group of us wanted to spend Memorial Day weekend in Austin. It was very hot and having the pool in the back made this house a perfect place! There was plenty of space for all 8 of us to sleep and hang out. Everything was super clean and the bathrooms were spacious! There were so many extra towels and extra house stuff for anything we needed. The beds were comfortable, the WiFi worked great and the air conditioning worked great. Additionally, it never took very long to get anywhere we wanted to go in Austin. It was the perfect location and I would recommend it to anyone looking for a place to stay in Austin!

"
328,https://www.homeaway.com/vacation-rental/p1124467vb#reviews,"Feb 26, 2018",5/5,A little bit of paradise. . .,"This is a great house for a gathering of friends! Property is ""tucked in"" on a cul de sac, giving you the feeling of privacy even though you are in a neighborhood. Big trees, nice patio, beautiful pool. We would have loved to use them, but Austin weather didn't cooperate. So we stayed inside - watched the Olympics, cooked meals, played cards. The friend we were visiting had arranged ""in home"" massages for us and the master suite couldn't have been a better ""zen"" location. Super comfortable beds. Great location with easy access to both the airport and downtown. Stacey was great to work with - easy to reach and lovely to talk to. We made a dish with ""live"" basil and planted it in the herb garden when we left! Hopefully it will still be growing when we come back. And we will come back! I'm missing it already. . .

"
329,https://www.homeaway.com/vacation-rental/p1124467vb#reviews,"Dec 27, 2017",5/5,Ideal location!,"We really enjoyed our stay at The Emerald Oasis. It was perfect for our Christmas visit with family. The home is very clean and inviting. It was nice having a bedroom for each person. Hopefully next time we will be there during warmer weather so we can enjoy the beautiful pool and outdoor living areas. Stacey was very accommodating and accessible. We will definitely be returning for other family visits.

"
330,https://www.homeaway.com/vacation-rental/p1124467vb#reviews,"Oct 16, 2017",5/5,Serenity NOW!,"Please run far away from this house....so I can stay in it whenever I like. The Emerald Oasis was very simply put a wonderful property. It is very close to all the action of Austin - literally 10 minutes or so from 6th), but secluded enough to make you feel like you are on your very own property. The landscape is breathtaking. The house was large enough and cozy enough to accommodate me and 5 gal pals. Stacey, the property manager is my new best friend - lol. The few issues we had (wifi login, tv operation), we so small in nature and she responded immediately! There was nothing more I would want for this home. Literally nothing. I would love to stay in the Emerald Oasis each and ever time I come to Austin...as a matter of fact, I wish I could plant that house in every city I visit! Book it. You will NOT regret it.

"
331,https://www.homeaway.com/vacation-rental/p1124467vb#reviews,"Oct 9, 2017",5/5,"A very great oasis, a pleasant surprise","Loved the property, not far away from everything. It felt like home because of the little details you notice. You can see the property owner was mindful of how THEY would expect to stay in a home and there was never anything left longing to the imagination. Would stay here again and again.

"
332,https://www.homeaway.com/vacation-rental/p1124467vb#reviews,"Sep 19, 2017",5/5,Perfect South Austin Getaway!,"Had a great experience at the Emerald Oasis.Comfy beds,layout that gives plenty of privacy for fellow houseguests and a back yard where you can zen out to your hearts desire.The pool was a great perk that we used a lot.South Austin location was close to the action but as quiet as being in the country.Stacy Lee the property manager was a joy to work with.Will definitely book again!!

"
333,https://www.homeaway.com/vacation-rental/p1132656vb#reviews,"Jun 25, 2018",5/5,Great location and home!!,"Our group of 5 loved the location, comfortable beds and soft linens, and the ease of access. Communications leading up to our stay were great as well. Would definitely recommend to anyone looking to see the area and relax in a peaceful location. Thank you!!

"
