,Property Link,Date,Review Rating,Review Tagline,Comments
1098,https://www.homeaway.com/vacation-rental/p292796#reviews,"Aug 20, 2013",5/5,Relaxing!This is a great little getaway place!!,"The beautiful lake setting along with the trees and vegitation made it such a relaxing place to stay. It is next to the boat ramp so there is a lot of boat activity. The Lake Austin Spa Resort is next to the boat ramp so if your in need of a massage, it's that close.

The owners are friendly but let us be to enjoy their great space.

Steiner Ranch Steak House is a short drive away and very good. But if you stay in and cook, they seemed to think of everything as the kitchen was well equipped.

I will stay here again!!

"
1099,https://www.homeaway.com/vacation-rental/p292796#reviews,"Jul 17, 2013",5/5,Great Place to stay!,"A Fun and comfortable place right on the lake. Outstanding weekend stay!

"
1100,https://www.homeaway.com/vacation-rental/p292796#reviews,"Aug 14, 2012",4/5,Wonderful Cabin on a beautiful lake,"Our stay at this cabin was awesome. The cabin was as described in the listing but the pictures just didn't do it justice. The Lake is beautiful and the property was a pleasure to stay at. The owners live on the property and were wonderful to deal with. They gave us our privacy but checked in throughout our stay to see if we needed anything. The cabin was clean and the kitchen was well supplied. I would recommend this property and will return if I find myself back in Austin again.

Chris - Jax Fl

"
1101,https://www.homeaway.com/vacation-rental/p292796#reviews,"May 8, 2012",5/5,Lake Austin under the trees,"I am a CPA and we sent to this property to relax after tax season. The many amenities made our stay very pleasant. From the lake access to launch our kayaks to the grill to fix our meals, we were very pleased with our stay.

We recommend this property to all seeking nature and a peaceful environment close to everything Austin!

Thanks.

"
1102,https://www.homeaway.com/vacation-rental/p292796#reviews,"Apr 10, 2012",4/5,family,"my family had lots of fun to know that everthing was good and my kids will alway remember this for a long time. will always put a smile on my face ,my wife and i got alil closer must do this again.i really needed this

"
1103,https://www.homeaway.com/vacation-rental/p292796#reviews,"Mar 19, 2011",5/5,Spring at the Lake,"We spent a very relaxing 3 days in the cabin on the water. Beautiful setting, wonderful weather and we enjoyed getting to know Mango the Cockatoo and Samantha the Goldendoodle dog. We didn't get out on the water, but enjoyed the scenery and the cool screened-in porch for reading, talking and eating dinner. Went into Austin every day, about a 25 minute drive.

"
1104,https://www.homeaway.com/vacation-rental/p292796#reviews,"Sep 6, 2010",5/5,Great Getaway,"I spent 3 nights with my sister. We took out the kayaks, swam off deck, ate out...lots of great local restaurants. I loved Mango, the bird. He was fun to watch and added to the tropical ambiance. We went to 6th street which was not very far. The owners do everything in their power to ensure you have a pleasant stay. My little sister is dumping me to go back for a romantic weekend with her husband. I, too, shall return.

"
1105,https://www.homeaway.com/vacation-rental/p292796#reviews,"Aug 15, 2010",5/5,Great getaway on Lake Austin,"This was such a wonderful getaway for our family vacation. We took our 8 and 9 yr old boys and everyone had a blast. They had plenty to do. This place is a perfect fit for a couple or a family of four. The cabin is very clean and neatly decorated. It provided so many things that are not found at a hotel. It was also convenient for taking the kids to float the Guadalupe & going to Schlitterbahn. Linda was very sweet and made the entire process very simple. The pictures of the place do not do it justice. From the incredible views, to the talking bird Mango outside, and being steps away from the cabin to the water...it was perfect.

"
1106,https://www.homeaway.com/vacation-rental/p292796#reviews,"Jun 15, 2010",5/5,Great place to get away and relax!,"This cabin is a great place for a relaxing couples getaway. Owners were very friendly and the cabin was clean and well furnished with unique decor. I would recommend this to any couple.

"
1107,https://www.homeaway.com/vacation-rental/p292796#reviews,"May 24, 2010",5/5,Awesome spot!,"My husband and I just returned from a long weekend at this lake cabin - the pictures don't do it justice. It was so nice and so relaxing! Linda and Philip are very kind - they own the property which actually has several houses / cabins on it. We just sat by the lake for hours one day, reading and drinking cocktails. It was beautiful. We used the kayaks and had a great time. No surprises here - a great location and a beautiful home. The screened in porch is great for meals, or there is a table and chairs outside as well. Just a really nice place - you feel like you're at a lakehouse and you are.

"
1108,https://www.homeaway.com/vacation-rental/p292796#reviews,"May 17, 2010",5/5,LAKE AUSTIN CABIN,"My husband and I love this cabin and the property surrounding it. It is comfortable, romantic and fun....the setting is beautiful, it has a tropical feel with the cabin right on the water. We kayaked, listened to music, cooked outside and enjoyed the abuntdant wildlife. The cabin had everything we needed to stay for a weekend or a week. It was very clean, well taken care of and the owners were wonderful people to work with. It was the perfect romantic get away for my husbands birthday and we plan to go back.

"
